"LOCATION","INDICATOR","SUBJECT","MEASURE","FREQUENCY","TIME","Value","Flag Codes"
"SVK","HHSAV","TOT","PC_HHDI","A","2011",1.80365480841011,
"SVK","HHSAV","TOT","PC_HHDI","A","2012",1.85969822251062,
"SVK","HHSAV","TOT","PC_HHDI","A","2013",0.787694410455557,
"SVK","HHSAV","TOT","PC_HHDI","A","2014",1.365121323749,
"SVK","HHSAV","TOT","PC_HHDI","A","2015",3.08807076119703,
"SVK","HHSAV","TOT","PC_HHDI","A","2016",2.98830598810629,
"SVK","HHSAV","TOT","PC_HHDI","A","2017",2.4948577114409,
"SVK","HHSAV","TOT","PC_HHDI","A","2018",3.14236179021918,
"SVK","HHSAV","TOT","PC_HHDI","A","2019",3.47140464833278,
"ESP","HHSAV","TOT","PC_HHDI","A","2000",6.59963291038225,
"ESP","HHSAV","TOT","PC_HHDI","A","2001",6.44997140451133,
"ESP","HHSAV","TOT","PC_HHDI","A","2002",6.08309650750405,
"ESP","HHSAV","TOT","PC_HHDI","A","2003",7.07961593678393,
"ESP","HHSAV","TOT","PC_HHDI","A","2004",5.07049732138624,
"ESP","HHSAV","TOT","PC_HHDI","A","2005",4.26515099004182,
"ESP","HHSAV","TOT","PC_HHDI","A","2006",2.36010600861404,
"ESP","HHSAV","TOT","PC_HHDI","A","2007",0.772101258446608,
"ESP","HHSAV","TOT","PC_HHDI","A","2008",3.07682484082243,
"ESP","HHSAV","TOT","PC_HHDI","A","2009",6.9458626572178,
"ESP","HHSAV","TOT","PC_HHDI","A","2010",5.06468932062502,
"ESP","HHSAV","TOT","PC_HHDI","A","2011",5.90750549806244,
"ESP","HHSAV","TOT","PC_HHDI","A","2012",2.22401715488304,
"ESP","HHSAV","TOT","PC_HHDI","A","2013",3.98179677103312,
"ESP","HHSAV","TOT","PC_HHDI","A","2014",2.27614189881049,
"ESP","HHSAV","TOT","PC_HHDI","A","2015",3.1700230622558,
"ESP","HHSAV","TOT","PC_HHDI","A","2016",2.97293333014033,
"ESP","HHSAV","TOT","PC_HHDI","A","2017",1.30544237485448,
"ESP","HHSAV","TOT","PC_HHDI","A","2018",1.66625273440843,
"SWE","HHSAV","TOT","PC_HHDI","A","2000",0.340263135663705,
"SWE","HHSAV","TOT","PC_HHDI","A","2001",4.78035413323849,
"SWE","HHSAV","TOT","PC_HHDI","A","2002",5.12524741545267,
"SWE","HHSAV","TOT","PC_HHDI","A","2003",4.62141859601598,
"SWE","HHSAV","TOT","PC_HHDI","A","2004",3.28893464535746,
"SWE","HHSAV","TOT","PC_HHDI","A","2005",2.8333708438149,
"SWE","HHSAV","TOT","PC_HHDI","A","2006",4.98193258861491,
"SWE","HHSAV","TOT","PC_HHDI","A","2007",7.60777573873359,
"SWE","HHSAV","TOT","PC_HHDI","A","2008",9.36011005874074,
"SWE","HHSAV","TOT","PC_HHDI","A","2009",8.72802601873298,
"SWE","HHSAV","TOT","PC_HHDI","A","2010",9.69220870618589,
"SWE","HHSAV","TOT","PC_HHDI","A","2011",10.6163134481661,
"SWE","HHSAV","TOT","PC_HHDI","A","2012",13.0696061925007,
"SWE","HHSAV","TOT","PC_HHDI","A","2013",13.302558341911,
"SWE","HHSAV","TOT","PC_HHDI","A","2014",13.7147394394318,
"SWE","HHSAV","TOT","PC_HHDI","A","2015",11.8682758320144,
"SWE","HHSAV","TOT","PC_HHDI","A","2016",13.2990600175578,
"SWE","HHSAV","TOT","PC_HHDI","A","2017",12.1617181252661,
"SWE","HHSAV","TOT","PC_HHDI","A","2018",13.3150173220279,
"SWE","HHSAV","TOT","PC_HHDI","A","2019",15.0690955148709,
"GBR","HHSAV","TOT","PC_HHDI","A","2000",4.97339454327299,
"GBR","HHSAV","TOT","PC_HHDI","A","2001",4.9692412592813,
"GBR","HHSAV","TOT","PC_HHDI","A","2002",5.04823842736927,
"GBR","HHSAV","TOT","PC_HHDI","A","2003",3.68277654749496,
"GBR","HHSAV","TOT","PC_HHDI","A","2004",3.68489728548168,
"GBR","HHSAV","TOT","PC_HHDI","A","2005",3.50379645422788,
"GBR","HHSAV","TOT","PC_HHDI","A","2006",3.43133997388898,
"GBR","HHSAV","TOT","PC_HHDI","A","2007",4.95597784182788,
"GBR","HHSAV","TOT","PC_HHDI","A","2008",3.78922478356304,
"GBR","HHSAV","TOT","PC_HHDI","A","2009",6.81829403834813,
"GBR","HHSAV","TOT","PC_HHDI","A","2010",7.28077935508979,
"GBR","HHSAV","TOT","PC_HHDI","A","2011",4.89815929045773,
"GBR","HHSAV","TOT","PC_HHDI","A","2012",4.34720907412183,
"GBR","HHSAV","TOT","PC_HHDI","A","2013",3.45543685192286,
"GBR","HHSAV","TOT","PC_HHDI","A","2014",4.09581460393567,
"GBR","HHSAV","TOT","PC_HHDI","A","2015",4.72826870405074,
"GBR","HHSAV","TOT","PC_HHDI","A","2016",1.73875486181184,
"GBR","HHSAV","TOT","PC_HHDI","A","2017",-0.33298693752584,
"GBR","HHSAV","TOT","PC_HHDI","A","2018",0.366175164327589,
"USA","HHSAV","TOT","PC_HHDI","A","2000",5.03182012719838,
"USA","HHSAV","TOT","PC_HHDI","A","2001",5.25151127840679,
"USA","HHSAV","TOT","PC_HHDI","A","2002",6.06032434584051,
"USA","HHSAV","TOT","PC_HHDI","A","2003",5.7538693911771,
"USA","HHSAV","TOT","PC_HHDI","A","2004",5.34512126131198,
"USA","HHSAV","TOT","PC_HHDI","A","2005",3.2806533680427,
"USA","HHSAV","TOT","PC_HHDI","A","2006",3.99770171052199,
"USA","HHSAV","TOT","PC_HHDI","A","2007",3.87844784806828,
"USA","HHSAV","TOT","PC_HHDI","A","2008",5.17932301637567,
"USA","HHSAV","TOT","PC_HHDI","A","2009",6.34236647745621,
"USA","HHSAV","TOT","PC_HHDI","A","2010",6.78029191856323,
"USA","HHSAV","TOT","PC_HHDI","A","2011",7.39578927660217,
"USA","HHSAV","TOT","PC_HHDI","A","2012",9.14273850027293,
"USA","HHSAV","TOT","PC_HHDI","A","2013",6.6126859314405,
"USA","HHSAV","TOT","PC_HHDI","A","2014",7.5878762829039,
"USA","HHSAV","TOT","PC_HHDI","A","2015",7.86594345226045,
"USA","HHSAV","TOT","PC_HHDI","A","2016",6.99491901711465,
"USA","HHSAV","TOT","PC_HHDI","A","2017",7.18755047673889,
"USA","HHSAV","TOT","PC_HHDI","A","2018",7.95836328868044,
"CHL","HHSAV","TOT","PC_HHDI","A","2003",15.7047073618006,
"CHL","HHSAV","TOT","PC_HHDI","A","2004",11.7743359853717,
"CHL","HHSAV","TOT","PC_HHDI","A","2005",12.1014146278229,
"CHL","HHSAV","TOT","PC_HHDI","A","2006",12.2154169115761,
"CHL","HHSAV","TOT","PC_HHDI","A","2007",9.34317380670883,
"CHL","HHSAV","TOT","PC_HHDI","A","2008",9.88497691578036,
"CHL","HHSAV","TOT","PC_HHDI","A","2009",11.8603671999494,
"CHL","HHSAV","TOT","PC_HHDI","A","2010",7.85336992453643,
"CHL","HHSAV","TOT","PC_HHDI","A","2011",9.30475390219902,
"CHL","HHSAV","TOT","PC_HHDI","A","2012",10.5828230772742,
"CHL","HHSAV","TOT","PC_HHDI","A","2013",10.6652552647357,
"CHL","HHSAV","TOT","PC_HHDI","A","2014",10.5899481772854,
"CHL","HHSAV","TOT","PC_HHDI","A","2015",9.58962286615247,
"CHL","HHSAV","TOT","PC_HHDI","A","2016",10.6934361193999,
"CHL","HHSAV","TOT","PC_HHDI","A","2017",9.80927415193422,
"CHL","HHSAV","TOT","PC_HHDI","A","2018",9.6137207600003,
"EST","HHSAV","TOT","PC_HHDI","A","2000",0.017896557895365,
"EST","HHSAV","TOT","PC_HHDI","A","2001",-2.20747598533701,
"EST","HHSAV","TOT","PC_HHDI","A","2002",-10.4617346938776,
"EST","HHSAV","TOT","PC_HHDI","A","2003",-9.70140768198667,
"EST","HHSAV","TOT","PC_HHDI","A","2004",-11.2336660150221,
"EST","HHSAV","TOT","PC_HHDI","A","2005",-9.20022023693231,
"EST","HHSAV","TOT","PC_HHDI","A","2006",-8.12108497813497,
"EST","HHSAV","TOT","PC_HHDI","A","2007",-7.19508225455092,
"EST","HHSAV","TOT","PC_HHDI","A","2008",2.89128546771764,
"EST","HHSAV","TOT","PC_HHDI","A","2009",7.41511594970381,
"EST","HHSAV","TOT","PC_HHDI","A","2010",3.61992077530581,
"EST","HHSAV","TOT","PC_HHDI","A","2011",4.57521522428636,
"EST","HHSAV","TOT","PC_HHDI","A","2012",0.71724646802231,
"EST","HHSAV","TOT","PC_HHDI","A","2013",2.53724046414639,
"EST","HHSAV","TOT","PC_HHDI","A","2014",4.13595336592704,
"EST","HHSAV","TOT","PC_HHDI","A","2015",5.67643857677571,
"EST","HHSAV","TOT","PC_HHDI","A","2016",5.75331195325487,
"EST","HHSAV","TOT","PC_HHDI","A","2017",6.40682476324646,
"EST","HHSAV","TOT","PC_HHDI","A","2018",7.39276480236064,
"RUS","HHSAV","TOT","PC_HHDI","A","2011",3.74302693647998,
"RUS","HHSAV","TOT","PC_HHDI","A","2012",3.54421435765347,
"RUS","HHSAV","TOT","PC_HHDI","A","2013",3.9759224186312,
"RUS","HHSAV","TOT","PC_HHDI","A","2014",4.14866424124492,
"RUS","HHSAV","TOT","PC_HHDI","A","2015",9.20605213594712,
"RUS","HHSAV","TOT","PC_HHDI","A","2016",9.51221496549684,
"RUS","HHSAV","TOT","PC_HHDI","A","2017",8.71264478694349,
"RUS","HHSAV","TOT","PC_HHDI","A","2018",7.34802840911395,
"SVN","HHSAV","TOT","PC_HHDI","A","2000",6.85664354682776,
"SVN","HHSAV","TOT","PC_HHDI","A","2001",8.16574820634394,
"SVN","HHSAV","TOT","PC_HHDI","A","2002",8.90194774360181,
"SVN","HHSAV","TOT","PC_HHDI","A","2003",6.23749126136023,
"SVN","HHSAV","TOT","PC_HHDI","A","2004",6.77230791607213,
"SVN","HHSAV","TOT","PC_HHDI","A","2005",9.27180754382978,
"SVN","HHSAV","TOT","PC_HHDI","A","2006",10.5593184802394,
"SVN","HHSAV","TOT","PC_HHDI","A","2007",8.85341200169744,
"SVN","HHSAV","TOT","PC_HHDI","A","2008",8.51717385501728,
"SVN","HHSAV","TOT","PC_HHDI","A","2009",5.99124543620496,
"SVN","HHSAV","TOT","PC_HHDI","A","2010",4.3758551164644,
"SVN","HHSAV","TOT","PC_HHDI","A","2011",2.95798454790414,
"SVN","HHSAV","TOT","PC_HHDI","A","2012",0.023793853126685,
"SVN","HHSAV","TOT","PC_HHDI","A","2013",2.41893499482018,
"SVN","HHSAV","TOT","PC_HHDI","A","2014",2.41724796185144,
"SVN","HHSAV","TOT","PC_HHDI","A","2015",2.78871930613699,
"SVN","HHSAV","TOT","PC_HHDI","A","2016",3.37277780688845,
"SVN","HHSAV","TOT","PC_HHDI","A","2017",4.8103002453383,
"SVN","HHSAV","TOT","PC_HHDI","A","2018",5.69540626556244,
"ZAF","HHSAV","TOT","PC_HHDI","A","2000",1.94814576451505,
"ZAF","HHSAV","TOT","PC_HHDI","A","2001",1.4184269635983,
"ZAF","HHSAV","TOT","PC_HHDI","A","2002",1.57120373363773,
"ZAF","HHSAV","TOT","PC_HHDI","A","2003",1.05502393523928,
"ZAF","HHSAV","TOT","PC_HHDI","A","2004",0.920046116186326,
"ZAF","HHSAV","TOT","PC_HHDI","A","2005",0.494941372024891,
"ZAF","HHSAV","TOT","PC_HHDI","A","2006",-1.74284671820058,
"ZAF","HHSAV","TOT","PC_HHDI","A","2007",-2.26747482138619,
"ZAF","HHSAV","TOT","PC_HHDI","A","2008",-1.07652781213833,
"ZAF","HHSAV","TOT","PC_HHDI","A","2009",-0.52767515743353,
"ZAF","HHSAV","TOT","PC_HHDI","A","2010",-0.833831129105261,
"ZAF","HHSAV","TOT","PC_HHDI","A","2011",-1.27315936526715,
"ZAF","HHSAV","TOT","PC_HHDI","A","2012",-1.98956403615799,
"ZAF","HHSAV","TOT","PC_HHDI","A","2013",-2.30507645343983,
"ZAF","HHSAV","TOT","PC_HHDI","A","2014",-2.03683304030104,
"ZAF","HHSAV","TOT","PC_HHDI","A","2015",-0.830271768499236,
"ZAF","HHSAV","TOT","PC_HHDI","A","2016",-0.906378294939805,
"ZAF","HHSAV","TOT","PC_HHDI","A","2017",0.202509362670244,
"ZAF","HHSAV","TOT","PC_HHDI","A","2018",-0.104137298929162,
"ZAF","HHSAV","TOT","PC_HHDI","A","2019",-0.251802022878503,
"EA","HHSAV","TOT","PC_HHDI","A","2000",7.23879371893551,
"EA","HHSAV","TOT","PC_HHDI","A","2001",7.99521688258256,
"EA","HHSAV","TOT","PC_HHDI","A","2002",8.25838441384172,
"EA","HHSAV","TOT","PC_HHDI","A","2003",8.14551198589608,
"EA","HHSAV","TOT","PC_HHDI","A","2004",7.92763404154535,
"EA","HHSAV","TOT","PC_HHDI","A","2005",6.76648542951183,
"EA","HHSAV","TOT","PC_HHDI","A","2006",6.68968509767228,
"EA","HHSAV","TOT","PC_HHDI","A","2007",6.37705964027202,
"EA","HHSAV","TOT","PC_HHDI","A","2008",6.59120265370933,
"EA","HHSAV","TOT","PC_HHDI","A","2009",7.75198020508034,
"EA","HHSAV","TOT","PC_HHDI","A","2010",6.59223910502909,
"EA","HHSAV","TOT","PC_HHDI","A","2011",6.12083381137652,
"EA","HHSAV","TOT","PC_HHDI","A","2012",5.59953777223728,
"EA","HHSAV","TOT","PC_HHDI","A","2013",5.60893368042934,
"EA","HHSAV","TOT","PC_HHDI","A","2014",5.71531743081002,
"EA","HHSAV","TOT","PC_HHDI","A","2015",5.66079262142271,
"EA","HHSAV","TOT","PC_HHDI","A","2016",5.676989839147,
"EA","HHSAV","TOT","PC_HHDI","A","2017",5.4497058253149,
"EA","HHSAV","TOT","PC_HHDI","A","2018",5.85760264127392,
"EA","HHSAV","TOT","PC_HHDI","A","2019",6.47137845744506,
"CAN","HHSAV","TOT","PC_HHDI","A","2000",5.36652742782042,
"CAN","HHSAV","TOT","PC_HHDI","A","2001",4.98605454223481,
"CAN","HHSAV","TOT","PC_HHDI","A","2002",3.14525355538213,
"CAN","HHSAV","TOT","PC_HHDI","A","2003",2.13904528835688,
"CAN","HHSAV","TOT","PC_HHDI","A","2004",2.71015254834613,
"CAN","HHSAV","TOT","PC_HHDI","A","2005",1.61827816496362,
"CAN","HHSAV","TOT","PC_HHDI","A","2006",2.73529585378934,
"CAN","HHSAV","TOT","PC_HHDI","A","2007",2.26973699891787,
"CAN","HHSAV","TOT","PC_HHDI","A","2008",3.42892234191193,
"CAN","HHSAV","TOT","PC_HHDI","A","2009",4.69159156021622,
"CAN","HHSAV","TOT","PC_HHDI","A","2010",4.44090344426332,
"CAN","HHSAV","TOT","PC_HHDI","A","2011",4.35459983458676,
"CAN","HHSAV","TOT","PC_HHDI","A","2012",4.93787365159189,
"CAN","HHSAV","TOT","PC_HHDI","A","2013",4.94790792716805,
"CAN","HHSAV","TOT","PC_HHDI","A","2014",3.69130364904715,
"CAN","HHSAV","TOT","PC_HHDI","A","2015",4.22662624917298,
"CAN","HHSAV","TOT","PC_HHDI","A","2016",1.68164795297863,
"CAN","HHSAV","TOT","PC_HHDI","A","2017",1.9659663824253,
"CAN","HHSAV","TOT","PC_HHDI","A","2018",1.49429741999779,
"CAN","HHSAV","TOT","PC_HHDI","A","2019",2.51503313541757,
"CHN","HHSAV","TOT","PC_HHDI","A","2000",28.2456073083828,
"CHN","HHSAV","TOT","PC_HHDI","A","2001",28.0082877446113,
"CHN","HHSAV","TOT","PC_HHDI","A","2002",27.2146189824983,
"CHN","HHSAV","TOT","PC_HHDI","A","2003",30.2187064079566,
"CHN","HHSAV","TOT","PC_HHDI","A","2004",30.5700125622451,
"CHN","HHSAV","TOT","PC_HHDI","A","2005",31.5084287342249,
"CHN","HHSAV","TOT","PC_HHDI","A","2006",34.3451520456516,
"CHN","HHSAV","TOT","PC_HHDI","A","2007",35.7964301024393,
"CHN","HHSAV","TOT","PC_HHDI","A","2008",37.316817918198,
"CHN","HHSAV","TOT","PC_HHDI","A","2009",37.8367418867531,
"CHN","HHSAV","TOT","PC_HHDI","A","2010",38.9861284227165,
"CHN","HHSAV","TOT","PC_HHDI","A","2011",38.1006940152768,
"CHN","HHSAV","TOT","PC_HHDI","A","2012",38.1105959589031,
"CHN","HHSAV","TOT","PC_HHDI","A","2013",38.4612785139198,
"CHN","HHSAV","TOT","PC_HHDI","A","2014",37.986747916121,
"CHN","HHSAV","TOT","PC_HHDI","A","2015",37.065376900555,
"CHN","HHSAV","TOT","PC_HHDI","A","2016",36.1434354731471,
"LVA","HHSAV","TOT","PC_HHDI","A","2000",-9.78835130528025,
"LVA","HHSAV","TOT","PC_HHDI","A","2001",-9.99056470818673,
"LVA","HHSAV","TOT","PC_HHDI","A","2002",-9.37375178952151,
"LVA","HHSAV","TOT","PC_HHDI","A","2003",-7.32019677891182,
"LVA","HHSAV","TOT","PC_HHDI","A","2004",-7.92774335749574,
"LVA","HHSAV","TOT","PC_HHDI","A","2005",-6.89161870393277,
"LVA","HHSAV","TOT","PC_HHDI","A","2006",-12.046147996894,
"LVA","HHSAV","TOT","PC_HHDI","A","2007",-11.3240626775835,
"LVA","HHSAV","TOT","PC_HHDI","A","2008",2.82438687097657,
"LVA","HHSAV","TOT","PC_HHDI","A","2009",5.97023729103988,
"LVA","HHSAV","TOT","PC_HHDI","A","2010",-2.35742554947956,
"LVA","HHSAV","TOT","PC_HHDI","A","2011",-16.1973239552403,
"LVA","HHSAV","TOT","PC_HHDI","A","2012",-15.6529957470524,
"LVA","HHSAV","TOT","PC_HHDI","A","2013",-16.5186150106018,
"LVA","HHSAV","TOT","PC_HHDI","A","2014",-13.6822852840429,
"LVA","HHSAV","TOT","PC_HHDI","A","2015",-8.8583448400192,
"LVA","HHSAV","TOT","PC_HHDI","A","2016",-5.01169826385738,
"LVA","HHSAV","TOT","PC_HHDI","A","2017",-5.10342851597946,
"LVA","HHSAV","TOT","PC_HHDI","A","2018",-2.58738582118999,
"CRI","HHSAV","TOT","PC_HHDI","A","2012",0.928948497921985,
"CRI","HHSAV","TOT","PC_HHDI","A","2013",1.60581298931198,
"CRI","HHSAV","TOT","PC_HHDI","A","2014",0.739921118518307,
"CRI","HHSAV","TOT","PC_HHDI","A","2015",1.7223990365087,
"CRI","HHSAV","TOT","PC_HHDI","A","2016",4.61257731128365,
"LTU","HHSAV","TOT","PC_HHDI","A","2004",3.70680304430712,
"LTU","HHSAV","TOT","PC_HHDI","A","2005",-0.189790576698248,
"LTU","HHSAV","TOT","PC_HHDI","A","2006",1.09207791410263,
"LTU","HHSAV","TOT","PC_HHDI","A","2007",-8.78277877534951,
"LTU","HHSAV","TOT","PC_HHDI","A","2008",-4.73920023608058,
"LTU","HHSAV","TOT","PC_HHDI","A","2009",1.14417147701821,
"LTU","HHSAV","TOT","PC_HHDI","A","2010",4.79579028748759,"B"
"LTU","HHSAV","TOT","PC_HHDI","A","2011",0.98762905702854,
"LTU","HHSAV","TOT","PC_HHDI","A","2012",-0.686742840433655,
"LTU","HHSAV","TOT","PC_HHDI","A","2013",-1.3377078413734,
"LTU","HHSAV","TOT","PC_HHDI","A","2014",-3.54988786766605,
"LTU","HHSAV","TOT","PC_HHDI","A","2015",-3.42907118763097,
"LTU","HHSAV","TOT","PC_HHDI","A","2016",-0.822372608549303,
"LTU","HHSAV","TOT","PC_HHDI","A","2017",-3.56776386097856,
"LTU","HHSAV","TOT","PC_HHDI","A","2018",-5.06777301118466,
